ano,mes,data,regiao,uf,municipio,populacao,chuva_mm,temperatura_media,casos_dengue,internacoes,obitos,incidencia_100k,nivel_alerta
2020,7,2020-07-01,Nordeste,BA,Salvador,2956041,121.3,27.8,1033,43,0,34.95,Médio
2020,7,2020-07-01,Nordeste,BA,Feira de Santana,383768,40.9,28.9,119,4,0,31.01,Médio
2020,7,2020-07-01,Nordeste,PE,Recife,505918,120.5,30.8,176,4,0,34.79,Médio
2020,7,2020-07-01,Nordeste,PE,Jaboatão dos Guararapes,997869,26.3,28.3,243,10,1,24.35,Médio
2020,7,2020-07-01,Nordeste,CE,Fortaleza,4093636,83.9,27.3,1284,58,1,31.37,Médio
2020,7,2020-07-01,Nordeste,CE,Juazeiro do Norte,825851,102.7,25.9,240,14,0,29.06,Médio
2020,7,2020-07-01,Nordeste,MA,São Luís,4435340,50.8,25.6,1181,55,0,26.63,Médio
2020,7,2020-07-01,Nordeste,PB,João Pessoa,4500748,61.7,28.7,1327,52,1,29.48,Médio
2020,7,2020-07-01,Centro-Oeste,DF,Brasília,2407704,72.2,29.9,772,45,0,32.06,Médio
2020,7,2020-07-01,Centro-Oeste,GO,Goiânia,1102663,89.8,24.6,314,12,1,28.48,Médio
2020,7,2020-07-01,Centro-Oeste,GO,Aparecida de Goiânia,3439177,68.0,29.0,1012,43,3,29.43,Médio
2020,7,2020-07-01,Centro-Oeste,MT,Cuiabá,4573755,106.5,24.6,1405,67,3,30.72,Médio
2020,7,2020-07-01,Centro-Oeste,MS,Campo Grande,4044017,40.6,22.7,899,43,4,22.23,Médio
2020,7,2020-07-01,Sudeste,SP,São Paulo,4135172,48.3,26.7,1088,49,1,26.31,Médio
2020,7,2020-07-01,Sudeste,SP,Campinas,957037,42.1,22.7,244,8,0,25.5,Médio
2020,7,2020-07-01,Sudeste,SP,Ribeirão Preto,1649377,81.4,27.6,513,26,0,31.1,Médio
2020,7,2020-07-01,Sudeste,RJ,Rio de Janeiro,654967,74.0,29.5,195,10,2,29.77,Médio
2020,7,2020-07-01,Sudeste,RJ,Niterói,514975,64.6,23.6,121,7,0,23.5,Médio
2020,7,2020-07-01,Sudeste,RJ,Nova Iguaçu,1309109,124.2,28.4,453,25,0,34.6,Médio
2020,7,2020-07-01,Sudeste,RJ,Petrópolis,4716871,57.0,28.6,1397,73,1,29.62,Médio
2020,7,2020-07-01,Sudeste,MG,Belo Horizonte,3721270,124.4,26.1,1256,64,1,33.75,Médio
2020,7,2020-07-01,Sudeste,MG,Uberlândia,4242767,70.4,24.9,1163,59,3,27.41,Médio
2020,7,2020-07-01,Sudeste,MG,Juiz de Fora,3165193,138.3,30.5,1209,56,2,38.2,Médio
2020,7,2020-07-01,Sudeste,ES,Vitória,3078825,42.6,26.7,768,40,2,24.94,Médio
2020,7,2020-07-01,Sudeste,ES,Vila Velha,2418039,99.9,25.6,765,27,5,31.64,Médio
2020,7,2020-07-01,Sudeste,ES,Serra,4818939,116.7,26.0,1633,101,1,33.89,Médio
2020,7,2020-07-01,Sul,PR,Curitiba,4807650,119.6,21.0,1362,74,3,28.33,Médio
2020,7,2020-07-01,Sul,PR,Londrina,4926632,40.6,21.3,998,36,1,20.26,Médio
2020,7,2020-07-01,Sul,SC,Florianópolis,4941395,66.2,23.1,1206,74,1,24.41,Médio
2020,7,2020-07-01,Sul,SC,Joinville,3596723,87.2,22.8,946,47,1,26.3,Médio
2020,7,2020-07-01,Sul,RS,Porto Alegre,4838477,122.6,24.8,1510,74,3,31.21,Médio
2020,7,2020-07-01,Sul,RS,Caxias do Sul,1984223,76.4,19.3,421,29,0,21.22,Médio
2020,8,2020-08-01,Norte,AM,Manaus,548440,60.9,29.9,151,4,1,27.53,Médio
2020,8,2020-08-01,Norte,PA,Belém,4037888,38.8,28.5,1055,39,2,26.13,Médio
2020,8,2020-08-01,Norte,PA,Santarém,2384585,0.0,26.8,487,28,0,20.42,Médio
2020,8,2020-08-01,Norte,RO,Porto Velho,3457532,45.0,26.8,871,42,1,25.19,Médio
2020,8,2020-08-01,Norte,TO,Palmas,4439609,25.7,27.5,1131,64,0,25.48,Médio
2020,8,2020-08-01,Nordeste,BA,Salvador,378617,51.3,24.3,87,5,0,22.98,Médio
2020,8,2020-08-01,Nordeste,BA,Feira de Santana,2790945,74.4,23.8,766,38,1,27.45,Médio
2020,8,2020-08-01,Nordeste,PE,Recife,651011,10.2,28.7,175,11,0,26.88,Médio
2020,8,2020-08-01,Nordeste,PE,Jaboatão dos Guararapes,208487,29.6,25.3,50,2,0,23.98,Médio
2020,8,2020-08-01,Nordeste,CE,Fortaleza,150048,62.6,27.1,54,1,0,35.99,Médio
2020,8,2020-08-01,Nordeste,CE,Juazeiro do Norte,1629311,117.8,25.1,500,20,0,30.69,Médio
2020,8,2020-08-01,Nordeste,MA,São Luís,2783540,76.3,24.6,731,38,2,26.26,Médio
2020,8,2020-08-01,Nordeste,PB,João Pessoa,661144,101.4,28.2,232,15,1,35.09,Médio
2020,8,2020-08-01,Centro-Oeste,DF,Brasília,1371620,60.9,29.8,420,16,0,30.62,Médio
2020,8,2020-08-01,Centro-Oeste,GO,Goiânia,869196,42.3,24.5,196,11,1,22.55,Médio
2020,8,2020-08-01,Centro-Oeste,GO,Aparecida de Goiânia,683794,81.3,30.2,207,12,1,30.27,Médio
2020,8,2020-08-01,Centro-Oeste,MT,Cuiabá,2066164,0.0,27.3,438,25,0,21.2,Médio
2020,8,2020-08-01,Centro-Oeste,MS,Campo Grande,1575231,76.7,28.0,489,20,2,31.04,Médio
2020,8,2020-08-01,Sudeste,SP,São Paulo,4829543,10.0,27.2,1140,55,1,23.6,Médio
2020,8,2020-08-01,Sudeste,SP,Campinas,1109591,37.9,27.7,292,12,3,26.32,Médio
2020,8,2020-08-01,Sudeste,SP,Ribeirão Preto,4549819,45.7,29.2,1256,63,1,27.61,Médio
2020,8,2020-08-01,Sudeste,RJ,Rio de Janeiro,683847,25.2,28.4,166,9,0,24.27,Médio
2020,8,2020-08-01,Sudeste,RJ,Niterói,3041574,38.7,22.7,664,31,2,21.83,Médio
2020,8,2020-08-01,Sudeste,RJ,Nova Iguaçu,1396619,22.3,26.6,313,15,0,22.41,Médio
2020,8,2020-08-01,Sudeste,RJ,Petrópolis,3004398,25.6,26.3,702,35,1,23.37,Médio
2020,8,2020-08-01,Sudeste,MG,Belo Horizonte,1161017,53.2,23.4,280,11,0,24.12,Médio
2020,8,2020-08-01,Sudeste,MG,Uberlândia,1410125,101.6,30.1,506,31,2,35.88,Médio
2020,8,2020-08-01,Sudeste,MG,Juiz de Fora,2813307,69.5,23.3,699,25,1,24.85,Médio
2020,8,2020-08-01,Sudeste,ES,Vitória,1064453,69.5,26.4,332,13,0,31.19,Médio
2020,8,2020-08-01,Sudeste,ES,Vila Velha,893052,12.1,27.2,194,7,1,21.72,Médio
2020,8,2020-08-01,Sudeste,ES,Serra,4090423,37.4,25.2,1055,59,0,25.79,Médio
2020,8,2020-08-01,Sul,PR,Curitiba,2352664,54.3,21.2,518,21,2,22.02,Médio
2020,8,2020-08-01,Sul,PR,Londrina,4955527,96.8,21.0,1340,64,2,27.04,Médio
2020,8,2020-08-01,Sul,SC,Florianópolis,3253379,68.9,22.0,767,30,1,23.58,Médio
2020,8,2020-08-01,Sul,SC,Joinville,4343951,47.3,21.7,915,49,1,21.06,Médio
2020,8,2020-08-01,Sul,RS,Porto Alegre,1504854,76.4,20.6,331,20,0,22.0,Médio
2020,8,2020-08-01,Sul,RS,Caxias do Sul,4772348,80.9,22.8,1207,59,2,25.29,Médio
2020,9,2020-09-01,Norte,AM,Manaus,4385647,65.5,27.2,1323,54,1,30.17,Médio
2020,9,2020-09-01,Norte,PA,Belém,3055413,95.2,28.3,963,43,4,31.52,Médio
2020,9,2020-09-01,Norte,PA,Santarém,4634513,86.5,26.7,1375,64,1,29.67,Médio
2020,9,2020-09-01,Norte,RO,Porto Velho,2160427,55.9,27.5,536,25,2,24.81,Médio
2020,9,2020-09-01,Norte,TO,Palmas,4810983,60.5,29.7,1501,59,1,31.2,Médio
2020,9,2020-09-01,Nordeste,BA,Salvador,4525508,81.6,27.1,1356,63,0,29.96,Médio
2020,9,2020-09-01,Nordeste,BA,Feira de Santana,2525873,43.5,29.2,729,40,4,28.86,Médio
2020,9,2020-09-01,Nordeste,PE,Recife,2476234,20.1,26.9,590,26,1,23.83,Médio
2020,9,2020-09-01,Nordeste,PE,Jaboatão dos Guararapes,227870,77.2,27.3,73,1,0,32.04,Médio
2020,9,2020-09-01,Nordeste,CE,Fortaleza,3402602,152.5,29.7,1379,65,0,40.53,Médio
2020,9,2020-09-01,Nordeste,CE,Juazeiro do Norte,4218806,26.1,24.9,985,45,2,23.35,Médio
2020,9,2020-09-01,Nordeste,MA,São Luís,2453630,32.0,27.7,655,33,1,26.7,Médio
2020,9,2020-09-01,Nordeste,PB,João Pessoa,4291269,127.7,27.7,1609,80,1,37.49,Médio
2020,9,2020-09-01,Centro-Oeste,DF,Brasília,1475562,65.3,25.2,413,23,0,27.99,Médio
2020,9,2020-09-01,Centro-Oeste,GO,Goiânia,4578211,73.9,26.1,1273,55,0,27.81,Médio
2020,9,2020-09-01,Centro-Oeste,GO,Aparecida de Goiânia,4747785,108.7,26.2,1527,74,0,32.16,Médio
2020,9,2020-09-01,Centro-Oeste,MT,Cuiabá,4536006,0.0,28.5,1056,45,4,23.28,Médio
2020,9,2020-09-01,Centro-Oeste,MS,Campo Grande,3453685,113.1,29.1,1205,51,2,34.89,Médio
2020,9,2020-09-01,Sudeste,SP,São Paulo,921208,58.3,27.3,254,12,0,27.57,Médio
2020,9,2020-09-01,Sudeste,SP,Campinas,3205406,53.1,30.0,1026,40,1,32.01,Médio
2020,9,2020-09-01,Sudeste,SP,Ribeirão Preto,4982999,77.6,29.5,1543,84,2,30.97,Médio
2020,9,2020-09-01,Sudeste,RJ,Rio de Janeiro,4166374,0.0,27.4,886,44,2,21.27,Médio
2020,9,2020-09-01,Sudeste,RJ,Niterói,2635056,122.4,26.5,921,44,2,34.95,Médio
2020,9,2020-09-01,Sudeste,RJ,Nova Iguaçu,2916103,56.1,26.8,812,36,0,27.85,Médio
2020,9,2020-09-01,Sudeste,RJ,Petrópolis,665006,72.0,24.3,166,13,0,24.96,Médio
2020,9,2020-09-01,Sudeste,MG,Belo Horizonte,2728628,58.2,26.1,760,36,0,27.85,Médio
2020,9,2020-09-01,Sudeste,MG,Uberlândia,1224926,72.4,29.4,364,15,2,29.72,Médio
2020,9,2020-09-01,Sudeste,MG,Juiz de Fora,3065113,74.0,26.7,911,48,1,29.72,Médio
2020,9,2020-09-01,Sudeste,ES,Vitória,659612,81.7,26.1,183,9,0,27.74,Médio
2020,9,2020-09-01,Sudeste,ES,Vila Velha,892299,106.3,26.7,290,15,0,32.5,Médio
2020,9,2020-09-01,Sudeste,ES,Serra,4800959,22.9,23.8,1063,55,1,22.14,Médio
2020,9,2020-09-01,Sul,PR,Curitiba,2820066,91.7,18.5,683,31,2,24.22,Médio
2020,9,2020-09-01,Sul,PR,Londrina,3517334,109.6,20.7,938,48,0,26.67,Médio
2020,9,2020-09-01,Sul,SC,Florianópolis,3774502,102.7,23.0,1038,59,0,27.5,Médio
2020,9,2020-09-01,Sul,SC,Joinville,1468081,68.2,24.3,425,15,0,28.95,Médio
2020,9,2020-09-01,Sul,RS,Porto Alegre,1522117,47.8,19.2,272,18,0,17.87,Baixo
2020,9,2020-09-01,Sul,RS,Caxias do Sul,4980160,23.6,20.3,869,41,3,17.45,Baixo
2020,10,2020-10-01,Norte,AM,Manaus,1742077,56.7,26.2,446,20,0,25.6,Médio
2020,10,2020-10-01,Norte,PA,Belém,691940,134.6,22.9,223,13,0,32.23,Médio
2020,10,2020-10-01,Norte,PA,Santarém,3966613,67.8,24.4,1029,56,1,25.94,Médio
2020,10,2020-10-01,Norte,RO,Porto Velho,4993599,63.2,26.1,1382,77,1,27.68,Médio
2020,10,2020-10-01,Norte,TO,Palmas,1707494,3.0,28.4,413,19,1,24.19,Médio
2020,10,2020-10-01,Nordeste,BA,Salvador,420133,137.5,31.3,181,6,1,43.08,Médio
2020,10,2020-10-01,Nordeste,BA,Feira de Santana,232200,78.5,30.3,78,4,2,33.59,Médio
2020,10,2020-10-01,Nordeste,PE,Recife,4405519,97.5,27.6,1360,59,1,30.87,Médio
2020,10,2020-10-01,Nordeste,PE,Jaboatão dos Guararapes,892480,44.3,27.1,221,8,0,24.76,Médio
2020,10,2020-10-01,Nordeste,CE,Fortaleza,3448623,6.1,30.2,880,48,4,25.52,Médio
2020,10,2020-10-01,Nordeste,CE,Juazeiro do Norte,2386726,66.9,26.9,709,30,1,29.71,Médio
2020,10,2020-10-01,Nordeste,MA,São Luís,3512971,5.8,25.8,705,22,3,20.07,Médio
2020,10,2020-10-01,Nordeste,PB,João Pessoa,466370,7.4,23.8,107,5,0,22.94,Médio
2020,10,2020-10-01,Centro-Oeste,DF,Brasília,2929939,6.5,28.7,712,50,0,24.3,Médio
2020,10,2020-10-01,Centro-Oeste,GO,Goiânia,2769999,75.7,29.8,882,51,1,31.84,Médio
2020,10,2020-10-01,Centro-Oeste,GO,Aparecida de Goiânia,3348917,92.8,25.7,975,45,1,29.11,Médio
2020,10,2020-10-01,Centro-Oeste,MT,Cuiabá,3262651,118.9,27.2,1101,57,0,33.75,Médio
2020,10,2020-10-01,Centro-Oeste,MS,Campo Grande,2100707,78.2,30.1,723,42,1,34.42,Médio
2020,10,2020-10-01,Sudeste,SP,São Paulo,2249867,62.6,30.6,652,35,1,28.98,Médio
2020,10,2020-10-01,Sudeste,SP,Campinas,1427345,52.5,27.9,410,21,0,28.72,Médio
2020,10,2020-10-01,Sudeste,SP,Ribeirão Preto,4349832,79.6,27.0,1354,78,2,31.13,Médio
2020,10,2020-10-01,Sudeste,RJ,Rio de Janeiro,4512904,60.3,27.6,1340,72,1,29.69,Médio
2020,10,2020-10-01,Sudeste,RJ,Niterói,3748230,31.4,25.9,893,53,4,23.82,Médio
2020,10,2020-10-01,Sudeste,RJ,Nova Iguaçu,4284172,26.4,25.4,972,39,0,22.69,Médio
2020,10,2020-10-01,Sudeste,RJ,Petrópolis,3338224,26.6,26.1,768,43,1,23.01,Médio
2020,10,2020-10-01,Sudeste,MG,Belo Horizonte,523372,121.4,22.6,161,10,0,30.76,Médio
2020,10,2020-10-01,Sudeste,MG,Uberlândia,2350881,35.5,30.3,659,34,3,28.03,Médio
2020,10,2020-10-01,Sudeste,MG,Juiz de Fora,3863213,29.7,26.4,930,46,2,24.07,Médio
2020,10,2020-10-01,Sudeste,ES,Vitória,1656151,66.2,24.6,409,16,1,24.7,Médio
2020,10,2020-10-01,Sudeste,ES,Vila Velha,3260367,40.3,22.7,726,32,0,22.27,Médio
2020,10,2020-10-01,Sudeste,ES,Serra,3342597,22.3,29.8,886,42,2,26.51,Médio
2020,10,2020-10-01,Sul,PR,Curitiba,3813802,38.7,23.3,859,41,1,22.52,Médio
2020,10,2020-10-01,Sul,PR,Londrina,3192677,27.0,20.6,576,28,0,18.04,Baixo
2020,10,2020-10-01,Sul,SC,Florianópolis,377386,69.3,24.2,102,9,1,27.03,Médio
2020,10,2020-10-01,Sul,SC,Joinville,4597874,92.5,20.0,1170,62,2,25.45,Médio
2020,10,2020-10-01,Sul,RS,Porto Alegre,421126,74.0,21.5,96,10,0,22.8,Médio
2020,10,2020-10-01,Sul,RS,Caxias do Sul,4048215,105.3,21.3,1126,58,2,27.81,Médio
2020,11,2020-11-01,Norte,AM,Manaus,3101528,84.1,22.9,786,39,3,25.34,Médio
2020,11,2020-11-01,Norte,PA,Belém,3957723,74.1,25.7,1100,60,0,27.79,Médio
2020,11,2020-11-01,Norte,PA,Santarém,2391256,64.8,26.7,679,34,0,28.4,Médio
2020,11,2020-11-01,Norte,RO,Porto Velho,3610273,137.0,24.5,1179,52,1,32.66,Médio
2020,11,2020-11-01,Norte,TO,Palmas,285064,125.6,29.9,101,3,0,35.43,Médio
2020,11,2020-11-01,Nordeste,BA,Salvador,2096509,93.2,26.2,637,39,2,30.38,Médio
2020,11,2020-11-01,Nordeste,BA,Feira de Santana,962189,59.6,29.1,257,8,0,26.71,Médio
2020,11,2020-11-01,Nordeste,PE,Recife,3087798,55.4,27.2,843,37,1,27.3,Médio
2020,11,2020-11-01,Nordeste,PE,Jaboatão dos Guararapes,3671167,54.8,28.3,1089,52,0,29.66,Médio
2020,11,2020-11-01,Nordeste,CE,Fortaleza,3409763,80.7,27.1,1043,53,1,30.59,Médio
2020,11,2020-11-01,Nordeste,CE,Juazeiro do Norte,4945996,69.4,30.4,1560,70,1,31.54,Médio
2020,11,2020-11-01,Nordeste,MA,São Luís,2638624,58.5,26.9,745,38,2,28.23,Médio
2020,11,2020-11-01,Nordeste,PB,João Pessoa,549977,94.3,25.5,149,11,0,27.09,Médio
2020,11,2020-11-01,Centro-Oeste,DF,Brasília,2407083,99.8,25.9,721,30,4,29.95,Médio
2020,11,2020-11-01,Centro-Oeste,GO,Goiânia,1730340,80.3,29.3,542,29,0,31.32,Médio
2020,11,2020-11-01,Centro-Oeste,GO,Aparecida de Goiânia,2676552,40.1,25.2,650,29,1,24.28,Médio
2020,11,2020-11-01,Centro-Oeste,MT,Cuiabá,2952708,41.6,26.5,744,39,2,25.2,Médio
2020,11,2020-11-01,Centro-Oeste,MS,Campo Grande,4605811,65.1,30.1,1400,69,4,30.4,Médio
2020,11,2020-11-01,Sudeste,SP,São Paulo,4306824,70.9,26.3,1241,62,0,28.81,Médio
2020,11,2020-11-01,Sudeste,SP,Campinas,731177,110.9,29.8,250,16,0,34.19,Médio
2020,11,2020-11-01,Sudeste,SP,Ribeirão Preto,3017256,41.9,27.7,805,48,2,26.68,Médio
2020,11,2020-11-01,Sudeste,RJ,Rio de Janeiro,713649,31.7,24.4,179,4,0,25.08,Médio
2020,11,2020-11-01,Sudeste,RJ,Niterói,3249293,53.9,25.7,842,46,4,25.91,Médio
2020,11,2020-11-01,Sudeste,RJ,Nova Iguaçu,2204834,78.9,30.9,744,28,0,33.74,Médio
2020,11,2020-11-01,Sudeste,RJ,Petrópolis,2152572,154.9,31.7,935,55,1,43.44,Médio
2020,11,2020-11-01,Sudeste,MG,Belo Horizonte,3694738,35.4,26.8,957,50,0,25.9,Médio
2020,11,2020-11-01,Sudeste,MG,Uberlândia,655478,0.0,27.8,159,9,0,24.26,Médio
2020,11,2020-11-01,Sudeste,MG,Juiz de Fora,1172880,73.0,27.8,325,14,0,27.71,Médio
2020,11,2020-11-01,Sudeste,ES,Vitória,2881301,119.9,26.9,945,59,2,32.8,Médio
2020,11,2020-11-01,Sudeste,ES,Vila Velha,3524551,132.0,29.1,1309,76,3,37.14,Médio
2020,11,2020-11-01,Sudeste,ES,Serra,4666120,113.1,27.0,1581,80,2,33.88,Médio
2020,11,2020-11-01,Sul,PR,Curitiba,2804634,81.2,22.1,706,50,1,25.17,Médio
2020,11,2020-11-01,Sul,PR,Londrina,1179721,86.5,22.0,302,14,0,25.6,Médio
2020,11,2020-11-01,Sul,SC,Florianópolis,4065687,28.9,22.1,804,46,2,19.78,Baixo
2020,11,2020-11-01,Sul,SC,Joinville,3709010,101.8,21.5,1008,45,1,27.18,Médio
2020,11,2020-11-01,Sul,RS,Porto Alegre,3283051,90.8,17.9,751,33,0,22.88,Médio
2020,11,2020-11-01,Sul,RS,Caxias do Sul,2471411,57.8,20.2,522,29,1,21.12,Médio
2020,12,2020-12-01,Norte,AM,Manaus,1500331,95.8,27.2,477,21,0,31.79,Médio
2020,12,2020-12-01,Norte,PA,Belém,3111723,182.7,30.0,1411,66,1,45.34,Médio
2020,12,2020-12-01,Norte,PA,Santarém,2741143,196.0,26.8,1166,56,1,42.54,Médio
2020,12,2020-12-01,Norte,RO,Porto Velho,3537965,136.6,27.2,1261,53,1,35.64,Médio
2020,12,2020-12-01,Norte,TO,Palmas,596083,144.4,28.7,229,8,0,38.42,Médio
2020,12,2020-12-01,Nordeste,BA,Salvador,747302,167.7,27.6,324,16,0,43.36,Médio
2020,12,2020-12-01,Nordeste,BA,Feira de Santana,2839747,168.1,26.7,1134,52,1,39.93,Médio
2020,12,2020-12-01,Nordeste,PE,Recife,3722492,151.3,26.6,1352,58,2,36.32,Médio
2020,12,2020-12-01,Nordeste,PE,Jaboatão dos Guararapes,3458672,138.6,26.8,1247,72,3,36.05,Médio
2020,12,2020-12-01,Nordeste,CE,Fortaleza,4916107,155.4,25.8,1812,88,4,36.86,Médio
2020,12,2020-12-01,Nordeste,CE,Juazeiro do Norte,1011788,110.3,26.2,302,21,0,29.85,Médio
2020,12,2020-12-01,Nordeste,MA,São Luís,1545593,188.8,27.2,623,29,0,40.31,Médio
2020,12,2020-12-01,Nordeste,PB,João Pessoa,284193,118.4,29.1,97,4,0,34.13,Médio
2020,12,2020-12-01,Centro-Oeste,DF,Brasília,3603847,97.2,24.1,1109,48,3,30.77,Médio
2020,12,2020-12-01,Centro-Oeste,GO,Goiânia,2312846,196.3,28.5,1004,42,2,43.41,Médio
2020,12,2020-12-01,Centro-Oeste,GO,Aparecida de Goiânia,2319490,101.3,29.9,737,39,1,31.77,Médio
2020,12,2020-12-01,Centro-Oeste,MT,Cuiabá,4068683,61.2,25.3,1104,59,1,27.13,Médio
2020,12,2020-12-01,Centro-Oeste,MS,Campo Grande,3656300,157.1,23.0,1234,68,3,33.75,Médio
2020,12,2020-12-01,Sudeste,SP,São Paulo,3575731,116.4,25.5,1185,49,2,33.14,Médio
2020,12,2020-12-01,Sudeste,SP,Campinas,2516158,155.9,26.0,908,48,3,36.09,Médio
2020,12,2020-12-01,Sudeste,SP,Ribeirão Preto,4967541,101.9,29.0,1761,78,3,35.45,Médio
2020,12,2020-12-01,Sudeste,RJ,Rio de Janeiro,1793977,181.6,27.1,755,45,1,42.09,Médio
2020,12,2020-12-01,Sudeste,RJ,Niterói,961741,106.6,29.8,339,18,0,35.25,Médio
2020,12,2020-12-01,Sudeste,RJ,Nova Iguaçu,3379913,101.4,25.3,992,47,2,29.35,Médio
2020,12,2020-12-01,Sudeste,RJ,Petrópolis,2065236,205.8,29.9,932,48,1,45.13,Médio
2020,12,2020-12-01,Sudeste,MG,Belo Horizonte,3851297,151.0,28.7,1567,77,7,40.69,Médio
2020,12,2020-12-01,Sudeste,MG,Uberlândia,4644560,108.3,28.3,1541,68,3,33.18,Médio
2020,12,2020-12-01,Sudeste,MG,Juiz de Fora,2624719,102.3,26.2,830,44,2,31.62,Médio
2020,12,2020-12-01,Sudeste,ES,Vitória,406573,195.0,30.1,190,8,1,46.73,Médio
2020,12,2020-12-01,Sudeste,ES,Vila Velha,3846047,74.5,29.1,1208,47,1,31.41,Médio
2020,12,2020-12-01,Sudeste,ES,Serra,4726433,182.4,30.9,2016,93,4,42.65,Médio
2020,12,2020-12-01,Sul,PR,Curitiba,2996165,131.4,18.1,768,28,3,25.63,Médio
2020,12,2020-12-01,Sul,PR,Londrina,4440123,136.0,22.6,1408,62,2,31.71,Médio
2020,12,2020-12-01,Sul,SC,Florianópolis,520434,143.9,25.0,172,2,0,33.05,Médio
2020,12,2020-12-01,Sul,SC,Joinville,1280768,183.3,21.2,403,16,0,31.47,Médio
2020,12,2020-12-01,Sul,RS,Porto Alegre,4583941,179.5,22.1,1651,70,3,36.02,Médio
2020,12,2020-12-01,Sul,RS,Caxias do Sul,3149942,142.9,24.6,1079,58,2,34.25,Médio
2021,1,2021-01-01,Norte,AM,Manaus,1617266,96.9,27.5,512,21,0,31.66,Médio
2021,1,2021-01-01,Norte,PA,Belém,1886413,108.7,26.1,620,33,3,32.87,Médio
2021,1,2021-01-01,Norte,PA,Santarém,4360087,112.9,28.4,1598,87,1,36.65,Médio
2021,1,2021-01-01,Norte,RO,Porto Velho,2919671,141.8,26.3,1035,42,2,35.45,Médio
2021,1,2021-01-01,Norte,TO,Palmas,2698024,149.7,28.6,1089,54,0,40.36,Médio
2021,1,2021-01-01,Nordeste,BA,Salvador,2641006,176.8,26.8,1073,54,1,40.63,Médio
2021,1,2021-01-01,Nordeste,BA,Feira de Santana,696330,164.8,28.4,283,16,0,40.64,Médio
2021,1,2021-01-01,Nordeste,PE,Recife,2024331,101.4,29.6,722,43,0,35.67,Médio
2021,1,2021-01-01,Nordeste,PE,Jaboatão dos Guararapes,3912395,147.5,25.4,1438,82,4,36.75,Médio
2021,1,2021-01-01,Nordeste,CE,Fortaleza,1020299,92.6,27.5,335,10,1,32.83,Médio
2021,1,2021-01-01,Nordeste,CE,Juazeiro do Norte,2879697,124.4,29.6,1092,52,2,37.92,Médio
2021,1,2021-01-01,Nordeste,MA,São Luís,757207,67.6,26.1,180,9,0,23.77,Médio
2021,1,2021-01-01,Nordeste,PB,João Pessoa,1228492,124.2,28.4,437,21,0,35.57,Médio
2021,1,2021-01-01,Centro-Oeste,DF,Brasília,2624441,142.9,27.2,922,48,1,35.13,Médio
2021,1,2021-01-01,Centro-Oeste,GO,Goiânia,2561811,131.4,29.3,908,46,0,35.44,Médio
2021,1,2021-01-01,Centro-Oeste,GO,Aparecida de Goiânia,2469539,136.0,28.2,879,37,2,35.59,Médio
2021,1,2021-01-01,Centro-Oeste,MT,Cuiabá,3263541,171.1,28.1,1310,69,3,40.14,Médio
2021,1,2021-01-01,Centro-Oeste,MS,Campo Grande,2567091,164.8,26.0,1016,56,1,39.58,Médio
2021,1,2021-01-01,Sudeste,SP,São Paulo,2389046,106.0,27.3,745,38,0,31.18,Médio
2021,1,2021-01-01,Sudeste,SP,Campinas,1741099,169.5,28.3,708,37,2,40.66,Médio
2021,1,2021-01-01,Sudeste,SP,Ribeirão Preto,4660987,102.4,29.6,1625,89,2,34.86,Médio
2021,1,2021-01-01,Sudeste,RJ,Rio de Janeiro,2501825,181.3,29.7,1115,47,4,44.57,Médio
2021,1,2021-01-01,Sudeste,RJ,Niterói,4858002,121.1,27.0,1556,65,6,32.03,Médio
2021,1,2021-01-01,Sudeste,RJ,Nova Iguaçu,3454352,153.4,25.3,1307,60,2,37.84,Médio
2021,1,2021-01-01,Sudeste,RJ,Petrópolis,1045613,141.0,26.8,404,12,0,38.64,Médio
2021,1,2021-01-01,Sudeste,MG,Belo Horizonte,4264853,158.3,27.3,1650,78,2,38.69,Médio
2021,1,2021-01-01,Sudeste,MG,Uberlândia,1280303,139.5,23.9,427,19,3,33.35,Médio
2021,1,2021-01-01,Sudeste,MG,Juiz de Fora,1598911,151.5,26.1,563,22,1,35.21,Médio
2021,1,2021-01-01,Sudeste,ES,Vitória,4197870,71.8,25.2,1086,44,4,25.87,Médio
2021,1,2021-01-01,Sudeste,ES,Vila Velha,4762439,111.4,28.3,1627,84,1,34.16,Médio
2021,1,2021-01-01,Sudeste,ES,Serra,2713764,178.2,26.8,1086,71,1,40.02,Médio
2021,1,2021-01-01,Sul,PR,Curitiba,3575343,136.3,22.7,1145,63,1,32.02,Médio
2021,1,2021-01-01,Sul,PR,Londrina,4299055,144.9,21.2,1295,64,4,30.12,Médio
2021,1,2021-01-01,Sul,SC,Florianópolis,4162554,202.9,23.1,1579,68,2,37.93,Médio
2021,1,2021-01-01,Sul,SC,Joinville,4336826,156.9,18.1,1212,54,3,27.95,Médio
2021,1,2021-01-01,Sul,RS,Porto Alegre,2024485,123.0,21.4,626,24,1,30.92,Médio
2021,1,2021-01-01,Sul,RS,Caxias do Sul,313321,138.7,23.3,76,4,0,24.26,Médio
2021,2,2021-02-01,Norte,AM,Manaus,1734773,131.7,28.8,636,28,2,36.66,Médio
2021,2,2021-02-01,Norte,PA,Belém,2281859,212.9,25.8,951,52,3,41.68,Médio
2021,2,2021-02-01,Norte,PA,Santarém,433736,110.9,23.3,127,6,0,29.28,Médio
